,phy,data_rate,channel,frequency,signal_dbm,noise_dbm,snr,tx_addr,timestamp,duration,ifs,start_tsf,end_tsf
6648,4,11,1,2412,-84,-93,9,4c:01:43:d7:f3:29,21978603,362,387,21978241,21978603
6649,4,11,1,2412,-84,-93,9,4c:01:43:d7:f3:23,21978977,322,52,21978655,21978977
6650,4,11,1,2412,-84,-93,9,4c:01:43:d7:f3:26,21979312,387,-52,21978925,21979312
6651,4,11,1,2412,-84,-93,9,48:dd:0c:7d:86:23,21993421,323,13786,21993098,21993421
6652,4,11,1,2412,-74,-93,19,48:dd:0c:7d:86:25,21993756,382,-47,21993374,21993756
6653,6,6,1,2412,-84,-93,9,40:b0:34:b7:01:d5,21996187,576,1855,21995611,21996187
6654,6,24,1,2412,-86,-93,7,,21997286,28,1071,21997258,21997286
6655,6,6,1,2412,-66,-93,27,12:86:8c:5f:93:1e,21997989,332,371,21997657,21997989
6656,4,1,1,2412,-93,-93,0,00:26:62:eb:ea:74,22006169,968,7212,22005201,22006169
6657,4,1,1,2412,-89,-93,4,,22008706,304,2233,22008402,22008706
6658,4,1,1,2412,-91,-93,2,,22012065,304,3055,22011761,22012065
6659,4,11,1,2412,-83,-93,10,4c:01:43:ec:a0:69,22016704,361,4278,22016343,22016704
6660,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:63,22017077,322,51,22016755,22017077
6661,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:66,22017412,387,-52,22017025,22017412
6662,4,11,1,2412,-89,-93,4,48:dd:0c:90:e3:87,22018114,362,340,22017752,22018114
6663,4,11,1,2412,-87,-93,6,48:dd:0c:90:e3:83,22018488,323,51,22018165,22018488
6664,4,11,1,2412,-89,-93,4,48:dd:0c:90:e3:85,22018824,382,-46,22018442,22018824
6665,4,1,1,2412,-89,-93,4,78:67:0e:c4:a8:42,22030319,2736,8759,22027583,22030319
6666,6,6,1,2412,-64,-93,29,b4:e6:2d:b4:ff:71,22059734,64,29351,22059670,22059734
6667,6,6,1,2412,-64,-93,29,b4:e6:2d:b4:ff:71,22060004,64,206,22059940,22060004
6668,6,6,1,2412,-64,-93,29,,22060085,44,37,22060041,22060085
6669,4,1,1,2412,-90,-93,3,,22069921,304,9532,22069617,22069921
6670,4,1,1,2412,-65,-93,28,b0:e4:d5:32:ec:8a,22070743,1960,-1138,22068783,22070743
6671,6,6,1,2412,-65,-93,28,10:86:8c:5f:93:1e,22077315,344,6228,22076971,22077315
6672,4,1,1,2412,-55,-93,38,94:a6:7e:c9:98:67,22077851,2464,-1928,22075387,22077851
6673,4,11,1,2412,-86,-93,7,4c:01:43:d7:f3:26,22081711,387,3473,22081324,22081711
6674,6,24,1,2412,-85,-93,8,,22082897,28,1158,22082869,22082897
6675,4,11,1,2412,-88,-93,5,48:dd:0c:92:4b:e3,22084431,323,1211,22084108,22084431
6676,4,11,1,2412,-88,-93,5,48:dd:0c:92:4b:e5,22084766,382,-47,22084384,22084766
6677,4,1,1,2412,-84,-93,9,78:67:0e:38:6c:d3,22092688,2736,5186,22089952,22092688
6678,4,11,1,2412,-76,-93,17,48:dd:0c:7d:86:27,22095447,362,2397,22095085,22095447
6679,4,11,1,2412,-77,-93,16,48:dd:0c:7d:86:23,22095821,323,51,22095498,22095821
6680,4,11,1,2412,-77,-93,16,48:dd:0c:7d:86:25,22096156,382,-47,22095774,22096156
6681,6,6,1,2412,-83,-93,10,40:b0:34:b7:01:d5,22098588,576,1856,22098012,22098588
6682,4,1,1,2412,-92,-93,1,70:3a:cb:63:35:b2,22100718,2216,-86,22098502,22100718
6683,6,6,1,2412,-65,-93,28,12:86:8c:5f:93:1e,22102790,332,1740,22102458,22102790
6684,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:69,22119102,361,15951,22118741,22119102
6685,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:66,22119811,387,322,22119424,22119811
6686,4,11,1,2412,-88,-93,5,48:dd:0c:90:e3:83,22120888,323,754,22120565,22120888
6687,4,11,1,2412,-89,-93,4,48:dd:0c:90:e3:85,22121223,382,-47,22120841,22121223
6688,4,1,1,2412,-92,-93,1,,22129138,304,7611,22128834,22129138
6689,4,1,1,2412,-88,-93,5,,22132241,304,2799,22131937,22132241
6690,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22132719,2736,-2258,22129983,22132719
6691,4,1,1,2412,-88,-93,5,,22138753,304,5730,22138449,22138753
6692,6,24,1,2412,-83,-93,10,,22146729,28,7948,22146701,22146729
6693,6,24,1,2412,-89,-93,4,,22151135,28,4378,22151107,22151135
6694,6,6,1,2412,-64,-93,29,32:86:8c:5f:93:1e,22151586,332,119,22151254,22151586
6695,6,24,1,2412,-88,-93,5,,22164093,28,12479,22164065,22164093
6696,4,1,1,2412,-66,-93,27,b0:e4:d5:32:ec:8a,22173143,1960,7090,22171183,22173143
6697,4,1,1,2412,-55,-93,38,94:a6:7e:c9:98:67,22180131,2464,4524,22177667,22180131
6698,4,11,1,2412,-88,-93,5,4c:01:43:d7:f3:26,22184111,387,3593,22183724,22184111
6699,4,11,1,2412,-88,-93,5,48:dd:0c:92:4b:e5,22187166,382,2673,22186784,22187166
6700,6,6,1,2412,-67,-93,26,b4:e6:2d:b4:ff:71,22187418,64,188,22187354,22187418
6701,6,6,1,2412,-67,-93,26,b4:e6:2d:b4:ff:71,22187706,64,224,22187642,22187706
6702,6,6,1,2412,-62,-93,31,,22187786,44,36,22187742,22187786
6703,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22191017,352,2879,22190665,22191017
6704,4,1,1,2412,-84,-93,9,78:67:0e:c4:a8:42,22191487,352,118,22191135,22191487
6705,4,1,1,2412,-84,-93,9,78:67:0e:c4:a8:42,22191948,352,109,22191596,22191948
6706,4,1,1,2412,-62,-93,31,78:67:0e:c4:a8:42,22192879,352,579,22192527,22192879
6707,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22193340,352,109,22192988,22193340
6708,4,1,1,2412,-84,-93,9,78:67:0e:c4:a8:42,22193810,352,118,22193458,22193810
6709,4,1,1,2412,-82,-93,11,78:67:0e:c4:a8:42,22194262,352,100,22193910,22194262
6710,4,1,1,2412,-82,-93,11,78:67:0e:c4:a8:42,22194723,352,109,22194371,22194723
6711,4,1,1,2412,-84,-93,9,78:67:0e:c4:a8:42,22195175,352,100,22194823,22195175
6712,4,1,1,2412,-84,-93,9,78:67:0e:c4:a8:42,22195627,352,100,22195275,22195627
6713,4,1,1,2412,-69,-93,24,78:67:0e:c4:a8:42,22196079,352,100,22195727,22196079
6714,4,1,1,2412,-71,-93,22,78:67:0e:c4:a8:42,22196528,352,97,22196176,22196528
6715,4,1,1,2412,-69,-93,24,78:67:0e:c4:a8:42,22196980,352,100,22196628,22196980
6716,4,11,1,2412,-70,-93,23,48:dd:0c:7d:86:27,22197785,362,443,22197423,22197785
6717,4,11,1,2412,-71,-93,22,48:dd:0c:7d:86:23,22198160,323,52,22197837,22198160
6718,4,11,1,2412,-84,-93,9,48:dd:0c:7d:86:25,22198495,382,-47,22198113,22198495
6719,4,1,1,2412,-83,-93,10,78:67:0e:38:6c:d3,22200006,2736,-1225,22197270,22200006
6720,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22202908,352,2550,22202556,22202908
6721,6,6,1,2412,-65,-93,28,12:86:8c:5f:93:1e,22203644,332,404,22203312,22203644
6722,4,1,1,2412,-82,-93,11,78:67:0e:c4:a8:42,22205379,352,1383,22205027,22205379
6723,4,11,1,2412,-92,-93,1,,22207240,107,1754,22207133,22207240
6724,4,1,1,2412,-84,-93,9,78:67:0e:c4:a8:42,22207600,352,8,22207248,22207600
6725,4,11,1,2412,-85,-93,8,4c:01:43:ec:a0:69,22221501,361,13540,22221140,22221501
6726,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:63,22221875,322,52,22221553,22221875
6727,4,11,1,2412,-86,-93,7,4c:01:43:ec:a0:66,22222210,387,-52,22221823,22222210
6728,4,11,1,2412,-85,-93,8,48:dd:0c:90:e3:87,22222913,362,341,22222551,22222913
6729,4,11,1,2412,-88,-93,5,48:dd:0c:90:e3:83,22223288,323,52,22222965,22223288
6730,4,11,1,2412,-86,-93,7,48:dd:0c:90:e3:85,22223623,382,-47,22223241,22223623
6731,4,11,1,2412,-91,-93,2,4c:01:43:d7:f3:23,22225794,331,1840,22225463,22225794
6732,4,11,1,2412,-69,-93,24,4c:01:43:ec:a0:63,22227028,331,903,22226697,22227028
6733,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:63,22228258,346,884,22227912,22228258
6734,6,6,1,2412,-62,-93,31,52:86:8c:5f:93:1e,22228459,332,-131,22228127,22228459
6735,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22235119,2736,3924,22232383,22235119
6736,6,24,1,2412,-89,-93,4,,22243716,28,8569,22243688,22243716
6737,6,24,1,2412,-83,-93,10,,22247004,28,3260,22246976,22247004
6738,6,6,1,2412,-65,-93,28,32:86:8c:5f:93:1e,22253987,332,6651,22253655,22253987
6739,4,1,1,2412,-73,-93,20,c0:8d:51:da:5c:ef,22264312,416,9909,22263896,22264312
6740,4,1,1,2412,-62,-93,31,,22264739,304,123,22264435,22264739
6741,4,1,1,2412,-88,-93,5,,22265633,304,590,22265329,22265633
6742,6,24,1,2412,-83,-93,10,,22267626,28,1965,22267598,22267626
6743,4,11,1,2412,-80,-93,13,,22272225,107,4492,22272118,22272225
6744,6,24,1,2412,-82,-93,11,78:67:0e:c4:a8:42,22272338,32,81,22272306,22272338
6745,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22274489,352,1799,22274137,22274489
6746,4,1,1,2412,-66,-93,27,b0:e4:d5:32:ec:8a,22275542,1960,-907,22273582,22275542
6747,4,1,1,2412,-54,-93,39,94:a6:7e:c9:98:67,22282520,2464,4514,22280056,22282520
6748,4,11,1,2412,-93,-93,0,4c:01:43:d7:f3:29,22285871,362,2989,22285509,22285871
6749,4,11,1,2412,-92,-93,1,4c:01:43:d7:f3:26,22286580,387,322,22286193,22286580
6750,4,11,1,2412,-88,-93,5,48:dd:0c:92:4b:e7,22288856,362,1914,22288494,22288856
6751,4,11,1,2412,-74,-93,19,48:dd:0c:92:4b:e3,22289230,323,51,22288907,22289230
6752,4,11,1,2412,-85,-93,8,48:dd:0c:92:4b:e5,22289565,382,-47,22289183,22289565
6753,4,1,1,2412,-85,-93,8,78:67:0e:38:6c:d3,22297488,2736,5187,22294752,22297488
6754,4,11,1,2412,-77,-93,16,48:dd:0c:7d:86:27,22300247,362,2397,22299885,22300247
6755,4,11,1,2412,-78,-93,15,48:dd:0c:7d:86:23,22300622,323,52,22300299,22300622
6756,4,11,1,2412,-75,-93,18,48:dd:0c:7d:86:25,22300957,382,-47,22300575,22300957
6757,6,6,1,2412,-90,-93,3,40:b0:34:b7:01:d5,22303391,576,1858,22302815,22303391
6758,6,6,1,2412,-62,-93,31,12:86:8c:5f:93:1e,22305323,332,1600,22304991,22305323
6759,6,24,1,2412,-82,-93,11,,22306984,28,1633,22306956,22306984
6760,4,11,1,2412,-89,-93,4,4c:01:43:d7:f3:23,22318741,310,11447,22318431,22318741
6761,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:63,22320236,296,1199,22319940,22320236
6762,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:63,22321029,310,483,22320719,22321029
6763,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:63,22321745,377,339,22321368,22321745
6764,4,11,1,2412,-83,-93,10,4c:01:43:ec:a0:69,22324024,361,1918,22323663,22324024
6765,4,11,1,2412,-74,-93,19,4c:01:43:ec:a0:63,22324398,322,52,22324076,22324398
6766,4,11,1,2412,-85,-93,8,4c:01:43:ec:a0:66,22324732,387,-53,22324345,22324732
6767,4,11,1,2412,-81,-93,12,48:dd:0c:90:e3:85,22326023,382,909,22325641,22326023
6768,4,11,1,2412,-86,-93,7,4c:01:43:ec:a0:66,22326430,286,121,22326144,22326430
6769,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:66,22326791,300,61,22326491,22326791
6770,4,1,1,2412,-91,-93,2,3c:bd:c5:ee:96:6d,22330931,2512,1628,22328419,22330931
6771,6,6,1,2412,-65,-93,28,52:86:8c:5f:93:1e,22333985,332,2722,22333653,22333985
6772,4,1,1,2412,-83,-93,10,78:67:0e:c4:a8:42,22337518,2736,797,22334782,22337518
6773,6,24,1,2412,-83,-93,10,,22348754,28,11208,22348726,22348754
6774,6,6,1,2412,-63,-93,30,32:86:8c:5f:93:1e,22356388,332,7302,22356056,22356388
6775,6,24,1,2412,-83,-93,10,,22369391,28,12975,22369363,22369391
6776,4,1,1,2412,-92,-93,1,,22375872,304,6177,22375568,22375872
6777,4,1,1,2412,-66,-93,27,b0:e4:d5:32:ec:8a,22377941,1960,109,22375981,22377941
6778,4,1,1,2412,-55,-93,38,94:a6:7e:c9:98:67,22385009,2464,4604,22382545,22385009
6779,6,24,1,2412,-82,-93,11,,22387346,28,2309,22387318,22387346
6780,4,11,1,2412,-87,-93,6,4c:01:43:d7:f3:29,22388201,362,493,22387839,22388201
6781,4,11,1,2412,-88,-93,5,4c:01:43:d7:f3:23,22388576,322,53,22388254,22388576
6782,4,11,1,2412,-88,-93,5,4c:01:43:d7:f3:26,22389343,321,446,22389022,22389343
6783,4,11,1,2412,-88,-93,5,4c:01:43:d7:f3:26,22390149,286,520,22389863,22390149
6784,4,11,1,2412,-75,-93,18,4c:01:43:d7:f3:26,22390507,300,58,22390207,22390507
6785,4,11,1,2412,-88,-93,5,4c:01:43:d7:f3:26,22390882,367,8,22390515,22390882
6786,4,1,1,2412,-85,-93,8,78:67:0e:38:6c:d3,22399889,2736,6271,22397153,22399889
6787,4,11,1,2412,-72,-93,21,48:dd:0c:7d:86:27,22402648,362,2397,22402286,22402648
6788,4,11,1,2412,-72,-93,21,48:dd:0c:7d:86:23,22403022,323,51,22402699,22403022
6789,4,11,1,2412,-71,-93,22,48:dd:0c:7d:86:25,22403358,382,-46,22402976,22403358
6790,6,6,1,2412,-88,-93,5,40:b0:34:b7:01:d5,22405792,576,1858,22405216,22405792
6791,6,24,1,2412,-83,-93,10,,22406979,28,1159,22406951,22406979
6792,6,6,1,2412,-64,-93,29,12:86:8c:5f:93:1e,22407588,332,277,22407256,22407588
6793,4,11,1,2412,-85,-93,8,4c:01:43:ec:a0:69,22426299,361,18350,22425938,22426299
6794,4,11,1,2412,-85,-93,8,4c:01:43:ec:a0:63,22426673,322,52,22426351,22426673
6795,4,11,1,2412,-81,-93,12,48:dd:0c:90:e3:87,22427713,362,678,22427351,22427713
6796,4,11,1,2412,-80,-93,13,48:dd:0c:90:e3:83,22428087,323,51,22427764,22428087
6797,6,24,1,2412,-83,-93,10,,22448939,28,20824,22448911,22448939
6798,6,24,1,2412,-85,-93,8,,22456923,28,7956,22456895,22456923
6799,6,24,1,2412,-86,-93,7,,22457257,28,306,22457229,22457257
6800,6,12,1,2412,-85,-93,8,4c:01:43:d7:f3:26,22457593,44,292,22457549,22457593
6801,6,24,1,2412,-85,-93,8,,22457783,28,162,22457755,22457783
6802,6,6,1,2412,-63,-93,30,32:86:8c:5f:93:1e,22458788,332,673,22458456,22458788
6803,4,11,1,2412,-81,-93,12,48:dd:0c:90:e3:83,22463040,254,3998,22462786,22463040
6804,4,11,1,2412,-89,-93,4,48:dd:0c:92:4b:e3,22463757,254,463,22463503,22463757
6805,6,6,1,2412,-64,-93,29,b4:e6:2d:b4:ff:71,22466420,64,2599,22466356,22466420
6806,6,6,1,2412,-62,-93,31,,22466500,44,36,22466456,22466500
6807,6,24,1,2412,-81,-93,12,,22469567,28,3039,22469539,22469567
6808,6,24,1,2412,-86,-93,7,,22471147,28,1552,22471119,22471147
6809,4,1,1,2412,-66,-93,27,b0:e4:d5:32:ec:8a,22480341,1960,7234,22478381,22480341
6810,4,1,1,2412,-54,-93,39,94:a6:7e:c9:98:67,22487422,2464,4617,22484958,22487422
6811,6,6,1,2412,-62,-93,31,10:86:8c:5f:93:1e,22489741,344,1975,22489397,22489741
6812,4,11,1,2412,-76,-93,17,4c:01:43:d7:f3:29,22490601,362,498,22490239,22490601
6813,4,11,1,2412,-85,-93,8,4c:01:43:d7:f3:23,22490975,322,52,22490653,22490975
6814,4,11,1,2412,-86,-93,7,4c:01:43:d7:f3:26,22491310,387,-52,22490923,22491310
6815,4,1,1,2412,-92,-93,1,,22502421,304,10807,22502117,22502421
6816,4,11,1,2412,-72,-93,21,48:dd:0c:7d:86:27,22502847,362,64,22502485,22502847
6817,4,11,1,2412,-69,-93,24,48:dd:0c:7d:86:23,22503221,323,51,22502898,22503221
6818,4,11,1,2412,-69,-93,24,48:dd:0c:7d:86:25,22503557,382,-46,22503175,22503557
6819,4,1,1,2412,-70,-93,23,48:5d:36:d8:ef:52,22508052,832,3663,22507220,22508052
6820,6,6,1,2412,-80,-93,13,40:b0:34:b7:01:d5,22508778,576,150,22508202,22508778
6821,6,6,1,2412,-63,-93,30,12:86:8c:5f:93:1e,22509989,332,879,22509657,22509989
6822,4,11,1,2412,-83,-93,10,4c:01:43:ec:a0:69,22528698,361,18348,22528337,22528698
6823,4,11,1,2412,-82,-93,11,4c:01:43:ec:a0:63,22529072,322,52,22528750,22529072
6824,4,11,1,2412,-83,-93,10,4c:01:43:ec:a0:66,22529406,387,-53,22529019,22529406
6825,4,11,1,2412,-81,-93,12,48:dd:0c:90:e3:87,22530113,362,345,22529751,22530113
6826,4,11,1,2412,-81,-93,12,48:dd:0c:90:e3:83,22530487,323,51,22530164,22530487
6827,4,11,1,2412,-81,-93,12,48:dd:0c:90:e3:85,22530822,382,-47,22530440,22530822
6828,4,1,1,2412,-85,-93,8,78:67:0e:c4:a8:42,22542318,2736,8760,22539582,22542318
6829,6,24,1,2412,-85,-93,8,,22550615,28,8269,22550587,22550615
6830,6,24,1,2412,-86,-93,7,4c:01:43:d7:f3:26,22550734,32,87,22550702,22550734
6831,6,24,1,2412,-86,-93,7,,22551148,28,386,22551120,22551148
6832,6,6,1,2412,-63,-93,30,32:86:8c:5f:93:1e,22563703,332,12223,22563371,22563703
6833,6,24,1,2412,-87,-93,6,,22564625,28,894,22564597,22564625
6834,4,1,1,2412,-92,-93,1,,22566559,304,1630,22566255,22566559
6835,4,1,1,2412,-66,-93,27,b0:e4:d5:32:ec:8a,22582740,1960,14221,22580780,22582740
6836,4,1,1,2412,-54,-93,39,94:a6:7e:c9:98:67,22590117,2464,4913,22587653,22590117
6837,4,11,1,2412,-87,-93,6,4c:01:43:d7:f3:29,22593000,362,2521,22592638,22593000
6838,6,6,1,2412,-63,-93,30,10:86:8c:5f:93:1e,22596608,344,3264,22596264,22596608
6839,6,24,1,2412,-82,-93,11,,22598483,28,1847,22598455,22598483
6840,6,6,1,2412,-77,-93,16,40:b0:34:b7:01:d5,22610731,576,11672,22610155,22610731
6841,6,6,1,2412,-63,-93,30,12:86:8c:5f:93:1e,22612503,332,1440,22612171,22612503
6842,4,1,1,2412,-93,-93,0,70:3a:cb:63:35:b2,22613027,2216,-1692,22610811,22613027
6843,4,1,1,2412,-90,-93,3,00:26:62:eb:ea:74,22622633,968,8638,22621665,22622633
6844,4,1,1,2412,-90,-93,3,,22627000,304,4063,22626696,22627000
6845,4,1,1,2412,-85,-93,8,,22628214,304,910,22627910,22628214
6846,4,11,1,2412,-88,-93,5,4c:01:43:ec:a0:63,22631471,322,2935,22631149,22631471
6847,4,11,1,2412,-87,-93,6,4c:01:43:ec:a0:66,22631805,387,-53,22631418,22631805
6848,6,24,1,2412,-86,-93,7,,22632091,28,258,22632063,22632091
6849,4,11,1,2412,-85,-93,8,48:dd:0c:90:e3:87,22632512,362,59,22632150,22632512
6850,4,11,1,2412,-85,-93,8,48:dd:0c:90:e3:83,22632887,323,52,22632564,22632887
6851,4,11,1,2412,-86,-93,7,48:dd:0c:90:e3:85,22633222,382,-47,22632840,22633222
6852,4,1,1,2412,-91,-93,2,,22634751,304,1225,22634447,22634751
6853,6,6,1,2412,-65,-93,28,52:86:8c:5f:93:1e,22638799,332,3716,22638467,22638799
6854,6,6,1,2412,-63,-93,30,32:86:8c:5f:93:1e,22663590,332,24459,22663258,22663590
6855,4,1,1,2412,-73,-93,20,,22679839,304,15945,22679535,22679839
6856,4,1,1,2412,-84,-93,9,,22681317,304,1174,22681013,22681317
6857,4,1,1,2412,-69,-93,24,b0:e4:d5:32:ec:8a,22685584,1960,2307,22683624,22685584
6858,6,6,1,2412,-62,-93,31,10:86:8c:5f:93:1e,22691729,344,5801,22691385,22691729
6859,4,1,1,2412,-57,-93,36,94:a6:7e:c9:98:67,22692561,2464,-1632,22690097,22692561
6860,4,11,1,2412,-84,-93,9,4c:01:43:d7:f3:29,22695400,362,2477,22695038,22695400
6861,4,11,1,2412,-83,-93,10,4c:01:43:d7:f3:23,22695774,322,52,22695452,22695774
6862,4,11,1,2412,-83,-93,10,4c:01:43:d7:f3:26,22696109,387,-52,22695722,22696109
6863,4,1,1,2412,-62,-93,31,c0:95:6d:3d:17:26,22700229,1640,2480,22698589,22700229
6864,4,11,1,2412,-72,-93,21,48:dd:0c:7d:86:27,22709848,362,9257,22709486,22709848
6865,4,11,1,2412,-71,-93,22,48:dd:0c:7d:86:23,22710223,323,52,22709900,22710223
6866,4,11,1,2412,-71,-93,22,48:dd:0c:7d:86:25,22710558,382,-47,22710176,22710558
6867,4,1,1,2412,-81,-93,12,,22712142,304,1280,22711838,22712142
6868,4,11,1,2412,-82,-93,11,48:dd:0c:90:e3:85,22713414,377,895,22713037,22713414
6869,4,1,1,2412,-82,-93,11,78:67:0e:c4:a8:42,22713869,352,103,22713517,22713869
6870,6,6,1,2412,-80,-93,13,40:b0:34:b7:01:d5,22714100,576,-345,22713524,22714100
6871,4,11,1,2412,-81,-93,12,,22715944,107,1737,22715837,22715944
6872,6,6,1,2412,-62,-93,31,12:86:8c:5f:93:1e,22718048,332,1772,22717716,22718048
6873,4,11,1,2412,-81,-93,12,,22719026,107,871,22718919,22719026
6874,4,11,1,2412,-72,-93,21,,22719889,107,756,22719782,22719889
6875,4,1,1,2412,-63,-93,30,c0:95:6d:3d:17:26,22720556,1640,-973,22718916,22720556
6876,4,1,1,2412,-82,-93,11,,22722947,304,2087,22722643,22722947
6877,4,11,1,2412,-80,-93,13,4c:01:43:ec:a0:69,22734381,361,11073,22734020,22734381
6878,4,11,1,2412,-80,-93,13,4c:01:43:ec:a0:66,22735089,387,321,22734702,22735089
6879,4,11,1,2412,-87,-93,6,48:dd:0c:90:e3:85,22735622,382,151,22735240,22735622
6880,4,1,1,2412,-82,-93,11,78:67:0e:c4:a8:42,22747118,2736,8760,22744382,22747118
6881,6,24,1,2412,-84,-93,9,,22749754,28,2608,22749726,22749754
6882,4,1,1,2412,-87,-93,6,,22752255,304,2197,22751951,22752255
6883,6,24,1,2412,-82,-93,11,,22757577,28,5294,22757549,22757577
6884,6,6,1,2412,-67,-93,26,32:86:8c:5f:93:1e,22765997,332,8088,22765665,22765997
6885,4,1,1,2412,-82,-93,11,,22772414,304,6113,22772110,22772414
6886,4,11,1,2412,-77,-93,16,48:dd:0c:7d:86:25,22774047,377,1256,22773670,22774047
6887,4,1,1,2412,-86,-93,7,,22775486,304,1135,22775182,22775486
6888,4,1,1,2412,-67,-93,26,b0:e4:d5:32:ec:8a,22789992,1960,12546,22788032,22789992
6889,4,1,1,2412,-50,-93,43,94:a6:7e:c9:98:67,22794057,2464,1601,22791593,22794057
6890,6,6,1,2412,-66,-93,27,10:86:8c:5f:93:1e,22796376,344,1975,22796032,22796376
6891,4,1,1,2412,-86,-93,7,,22802702,304,6022,22802398,22802702
6892,4,11,1,2412,-81,-93,12,48:dd:0c:7d:86:27,22812161,362,9097,22811799,22812161
6893,4,11,1,2412,-78,-93,15,48:dd:0c:7d:86:23,22812536,323,52,22812213,22812536
6894,4,11,1,2412,-79,-93,14,48:dd:0c:7d:86:25,22812871,382,-47,22812489,22812871
6895,4,1,1,2412,-87,-93,6,,22836257,304,23082,22835953,22836257
6896,4,11,1,2412,-88,-93,5,48:dd:0c:90:e3:87,22837312,362,693,22836950,22837312
6897,4,11,1,2412,-87,-93,6,48:dd:0c:90:e3:83,22837686,323,51,22837363,22837686
6898,4,11,1,2412,-87,-93,6,48:dd:0c:90:e3:85,22838022,382,-46,22837640,22838022
6899,4,1,1,2412,-88,-93,5,,22845891,304,7565,22845587,22845891
6900,4,11,1,2412,-85,-93,8,48:dd:0c:92:4b:e3,22847417,254,1272,22847163,22847417
6901,4,11,1,2412,-83,-93,10,48:dd:0c:7d:86:23,22848004,254,333,22847750,22848004
6902,4,11,1,2412,-88,-93,5,48:dd:0c:90:e3:83,22848307,254,49,22848053,22848307
6903,6,24,1,2412,-89,-93,4,,22858234,28,9899,22858206,22858234
6904,6,6,1,2412,-63,-93,30,32:86:8c:5f:93:1e,22868391,332,9825,22868059,22868391
6905,6,24,1,2412,-86,-93,7,,22871151,28,2732,22871123,22871151
6906,4,1,1,2412,-76,-93,17,,22880990,304,9535,22880686,22880990
6907,4,1,1,2412,-92,-93,1,,22886142,304,4848,22885838,22886142
6908,4,1,1,2412,-61,-93,32,b0:e4:d5:32:ec:8a,22889938,1960,1836,22887978,22889938
6909,6,6,1,2412,-64,-93,29,10:86:8c:5f:93:1e,22894294,344,4012,22893950,22894294
6910,4,1,1,2412,-55,-93,38,94:a6:7e:c9:98:67,22897014,2464,256,22894550,22897014
6911,6,6,1,2412,-89,-93,4,,22902002,44,4944,22901958,22902002
6912,4,11,1,2412,-88,-93,5,48:dd:0c:92:4b:e7,22903255,362,891,22902893,22903255
6913,4,11,1,2412,-72,-93,21,48:dd:0c:7d:86:23,22915024,323,11446,22914701,22915024
6914,6,24,1,2412,-85,-93,8,,22917015,28,1963,22916987,22917015
6915,6,6,1,2412,-74,-93,19,40:b0:34:b7:01:d5,22917797,576,206,22917221,22917797
6916,4,1,1,2412,-90,-93,3,00:26:62:eb:ea:74,22927577,968,8812,22926609,22927577
6917,4,1,1,2412,-93,-93,0,00:26:62:eb:ea:74,22932213,912,3724,22931301,22932213
6918,6,24,1,2412,-85,-93,8,,22937316,28,5075,22937288,22937316
6919,4,11,1,2412,-85,-93,8,4c:01:43:ec:a0:69,22938293,361,616,22937932,22938293
6920,4,11,1,2412,-85,-93,8,4c:01:43:ec:a0:63,22938667,322,52,22938345,22938667
6921,4,11,1,2412,-84,-93,9,4c:01:43:ec:a0:66,22939002,387,-52,22938615,22939002
6922,4,11,1,2412,-87,-93,6,48:dd:0c:90:e3:87,22939712,362,348,22939350,22939712
6923,4,11,1,2412,-87,-93,6,48:dd:0c:90:e3:83,22940086,323,51,22939763,22940086
6924,6,24,1,2412,-86,-93,7,,22963723,28,23609,22963695,22963723
6925,4,1,1,2412,-90,-93,3,,22965790,304,1763,22965486,22965790
6926,4,1,1,2412,-90,-93,3,,22989656,304,23562,22989352,22989656
6927,4,1,1,2412,-65,-93,28,b0:e4:d5:32:ec:8a,22992337,1960,721,22990377,22992337
6928,4,11,1,2412,-63,-93,30,10:86:8c:5f:93:1e,22997887,347,5203,22997540,22997887
6929,6,6,1,2412,-66,-93,27,b4:e6:2d:b4:ff:71,22999146,64,1195,22999082,22999146
6930,4,1,1,2412,-53,-93,40,94:a6:7e:c9:98:67,22999471,2464,-2139,22997007,22999471
6931,6,6,1,2412,-66,-93,27,b4:e6:2d:b4:ff:71,23001860,64,2325,23001796,23001860
6932,6,6,1,2412,-66,-93,27,b4:e6:2d:b4:ff:71,23002085,64,161,23002021,23002085
6933,6,6,1,2412,-66,-93,27,,23002166,44,37,23002122,23002166
